"Establishment Name","Establishment Address","District Name","Name Of Owner","Location Of Establishment","Whether the Name and Address of the Establishment is Same as in the Frame","If no in item 1.5 the new Name of the Establishment (if any)","If no in item 1.5 Address of the Establishment (if any)","Sample Serial Number","NIC Code 2008 As Per Frame","Description Of Economic Activity","Description of goods produced/traded or services provided","NIC code 2008 at the time of visit","Person Name","Person Designation","Person Email","Person Phone/Mobile",Landline,"Whether the establishment is","Main Office Address","Usual Nature Of Operation","Current Operational Status","Ownership code","Registration Information: whether registered or not","Shops and Commercial Establishments Act","Companies Act 1956","Central Excise/Sales Tax Act","Factories Act 1948","Societies Registration Act","Co-operative Societies Act ","Directorate Of Industries","KVIC/KVIB/DC : Handloom/Handicrafts","Act related to Building & Construction","Registered with other agencies Specify",Specify,"Year Since Operational under current ownership","No. of Shifts in Operation","Do you maintain any record of employment in your unit?","Total Employment (As on 1st day of the respective quarter)","Self Employed Fulltime Male","Self Employed Fulltime Female ","Self Employed Part Time Male","Self Employed Part Time Female","Self Employed Total Male","Self Employed Total Female","Employee Regular Full Time Male","Employee Regular Full Time Female","Employee Regular Part Time Male","Employee Regular Part Time Female","Employee Regular Total Male","Employee Regular Total Female","Employee Contract Full Time Male","Employee Contract Full Time Female","Employee Contract Part Time Male","Employee Contract Part Time Female","Employee Contract Total Male","Employee Contract Full Total Female","Fixed Term Employment Full Time Male","Fixed Term Employment Full Time Female","Fixed Term Employment Part Time Male","Fixed Term Employment Part Time Female","Fixed Term Employment Total Male","Fixed Term Employment Total Female","Casual Full Time Male","Casual Full Time Female","Casual Part Time Male","Casual Part Time Female","Casual Total Male","Casual Total Female","Total Full Time Male","Total Full Time Female","Total Part Time Male","Total Part Time Female","Total Male","Total Female","Does any worker(s) from your unit undergo a Formal Skill Development Programme?","The place of the Skill Development Training ","If code 1 in 4.1 is establishment is conducting formal skill development","Is any On the Job Training (OJT) conducted in your unit?","Is your enterprise registered under MSME Act","If yes in item 6.1 whether it is registered with Udyam portal","If yes in item 6.1 The amount of current investment in Plant & Machinery or equipment (in Rs. crores)","If yes in item 6.1 The value of annual turnover of the unit (in Rs. crores)","Number of Current Vacancies (as on 1st day of current quarter)","Number of Vacancies due to: Resignation","Number of Vacancies due to: Retirement","Number of Vacancies due to: Others(please specify)","Reasons for Vacancies","7.2) Number of Vacancies not filled up due to","Number of Vacancies in the process of being filled up","Number of Vacancies due to Non-availability of the Requisite Skilled Workers","Not felt need now","Others (please specify)","Reasons for Vacancies","Number of posts created during the preceding Quarter","Number of persons recruited during the preceding Quarter","Number of posts withdrawn/lapsed during the preceding Quarter","Number of persons retrenched during the preceding Quarter","Self Employed Total Matric/Secondary or below","Self Employed Above Matric/Secondary but Under Graduate","Self Employed Graduate or above","Self Employed Not known","Self Employed Total","Regular Total Matric/Secondary or below","Regular Above Matric/Secondary but Under Graduate","Regular Graduate or above","Regular Not known","Regular Total","Contract Total Matric/Secondary or below","Contract Above Matric/Secondary but Under Graduate","Contract Graduate or above","Contract Not known","Contract Total","Fixed Total Matric/Secondary or below","Fixed Above Matric/Secondary but Under Graduate","Fixed Graduate or above","Fixed Not known","Fixed Total","Casual Total Matric/Secondary or below","Casual Above Matric/Secondary but Under Graduate","Casual Graduate or above","Casual Not known","Casual Total","Total Matric/Secondary or below","Total Above Matric/Secondary but Under Graduate","Total Graduate or above","Total Not known",Total,"Total Employment Clinical + Non Clinical (to be copied from III B)",Clinical,Medical,Nursing,Paramedical,"Non Clinical","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Graduate or above","Self Employed: Not known","Self Employed: Total","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Graduate or above","Regular(not on contract): Not known","Regular(not on contract): Total","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Graduate or above","Contract: Not known","Contract: Total","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Graduate or above","Fixed Term Employment: Not known","Fixed Term Employment: Total","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Graduate or above","Casual: Not known","Casual: Total","Total (Non-Clinical): Matric/Secondary or below","Total (Non-Clinical): Above Matric/ Secondary but Under Graduate","Total (Non-Clinical): Graduate or above","Total (Non-Clinical): Not known","Total (Non-Clinical): Total","Total Employment Teaching+Non-Teaching",Teaching,Non-Teaching,Librarian,"Lab Technician","Self Employed","Self Employed: Graduates or Above","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Not known","Regular(not on contract)","Regular(not on contract): Graduates or Above","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Not known",Contract,"Contract: Graduates or Above","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Not known","Fixed Term Employment","Fixed Term Employment: Graduates or Above","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Not known",Casual,"Casual: Graduates or Above","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Not known","Total: Non Teaching(Others)","Total(Graduates or Above)","Total: Matric/Secondary or below","Total: Above Matric/ Secondary but Under Graduate","Total: Not known","Operation During Nationwide Lockdown","Employment Before March Male","Employment Before March Female","Employment Before March Total","Employment On July Male","Employment On July Female","Employment On July Total","Employment On April Male","Employment On April Female","Employment On April Total","Full Wages","Reduced Wages","No Wages",Total,"State Insurance Whether Applicable","State Insurance Number Emp Covered","Provident Funds Whether Applicable","Provident Funds Number Emp Covered","Compensation Whether Applicable ","Compensation Number Emp Covered","Maternity Whether Applicable","Maternity Number Emp Covered","Gratuity Whether Applicable","Gratuity Number Emp Covered","Bonus Whether Applicable","Bonus Number Emp Covered","Others Whether Applicable","Others Number Emp Covered","Survey Type","In case of Substitution the reasons thereof",Reason,"Investigator Name","Investigator Code","Date Of Survey",Remarks
"SHREE AUM HOSPITAL, JAMMU ROAD , BARI BRAHMNA DISS. SAMBA J&K PIN CODE-181133",,Lawngtlai,"DR. NATASHA","Outside HH with fixed structure- 2",Yes,,,0122823010,861,Hospital,"services provided","861 - Hospital activities","DR NATASHA","DR OWNER",NATASHADR90@GMAIL.COM,9865475698,045698745,"Enterprise  by itself-1",,perennial-1,fully-1,"Non Profit Institution-7",Yes,No,No,No,No,Yes,No,No,No,No,Yes,,1988,1,Yes,79,0,0,0,0,0,0,32,47,0,0,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,47,0,0,32,47,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,79,41,15,16,10,38,0,0,0,0,0,4,8,26,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,26,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,41,38,79,41,38,79,32,47,79,79,0,0,79,Yes,50,Yes,29,Yes,29,No,,No,,No,,No,,Original,,,"IRFAN AHMED",NA,"05/20/2021 16:01:00",
"GOVT CONTRACTOR ,ANIL / RAJNESH THAKUR V.P.O BAIN ATTRIAN KANGRA-176402 HP",,Rajouri,"RAJESH THAKUR","Outside HH with fixed structure- 2",Yes,,,0202210066,421,"Closed due to covid",Contractor,"421 - Construction of roads and railways","Rajesh Thakur",Employee,,9418484395,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2001,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",,"Not Known",,"Not Known",,,,"Not Known",,"Not Known",,"Not Known",,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:19:00",
"HINDUSTAN CONSTRUCTION CO. LTD,SAINJ HYDRO ELECTRIC PROJECT, V.P.O SAINJ, DISTT. KULLU, (H.P)-175134",,Sirmaur,"Mr. Venkatesh Rudrawar (Project Manager) H.C.C. LTD ","Outside HH with fixed structure- 2",Yes,,,0204210065,429,"Closed due to covid",Construction,"421 - Construction of roads and railways",Venkatesh,Manager,,8894700241,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2010,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",,"Not Known",,"Not Known",,,,"Not Known",,"Not Known",,"Not Known",,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:22:00",
"OSHIN BLOCK INDUSTRY, PATLIKUHAL, NEAR TROUT FISH FARM, TEHSIL MANALI, DISTT.- KULLU- 175129 (HP)",,Gurdaspur,"tot ram","Outside HH with fixed structure- 2",Yes,,,0205110011,239,"paver blocks manufacturer","interlocking concrete paver blocks","239 - Manufacture of non-metallic mineral products n.e.c.","Tot ram",owner,,9816089798,,"Main Office of an enterprise-2",,perennial-1,partly-2,Proprietary-3,No,,,,,,,,,,,,2009,1,Yes,4,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,0,4,0,0,0,4,0,4,0,0,0,0,No,,No,,No,,,,No,,No,,No,,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:25:00",
"KAMLESH NEGI CONSTRUCTION WORK, VILL. DHAR, P.O. DARPA TEH. SARKAGHAT, DISTT. MANDI (H.P) 175042",,Gurdaspur,"KAMLESH NEGI","Outside HH with fixed structure- 2",Yes,,,0205210063,421,"construction of roads and raiways","construction of roads and raiways","421 - Construction of roads and railways","kamlesh negi",owner,,9816837986,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,,2010,1,Yes,25,2,0,0,0,2,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,No,,,Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,5,0,0,0,0,2,0,0,2,13,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,25,0,25,25,0,25,25,0,25,20,0,0,20,Yes,20,Yes,20,No,,,,"Not Known",,"Not Known",,No,,Original,,,"IRFAN AHMED",NA,"06/13/2021 17:27:00",
"PRIMARY HEALTH CENTRE, BAGGI VPO BAGGI, TEHSIL SADAR MANDI, (H.P) 175027",,Gurdaspur,"GOVT OF H.P(phc)","Outside HH with fixed structure- 2",Yes,,,0205810143,861,hospital,"health services provider","861 - Hospital activities","reena chandel",employee,MOICBAGGI@GMAIL.COM,1905244003,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",Yes,No,No,Yes,No,No,No,No,No,No,No,,1987,1,Yes,15,0,0,0,0,0,0,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,5,10,No,,,Yes,No,No,,,0,0,0,0,,0,0,0,0,0,,5,0,0,0,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,15,9,3,6,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,5,10,15,5,10,15,5,10,15,15,0,0,15,Yes,15,Yes,15,"Not Known",,"Not Known",,Yes,11,"Not Known",,"Not Known",,Original,,,"IRFAN AHMED",NA,"06/13/2021 18:43:00",
"Lovely Enterprises, VPO Jassur, Tehsil-Nurpur 176201 hp",,Amritsar,"Dinesh Kumar Jasroti","Outside HH with fixed structure- 2",Yes,,,0206310079,466,TRADE,"Ambuja Cement","466 - Other specialized wholesale","Dinesh Kumar Jasroti",Proprieter,lovely_ambujacement@yahoo.co.in,9418026600,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,1995,1,No,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,3,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,0,2,2,0,2,3,0,3,0,0,2,2,No,,No,,No,,,,No,,No,,No,,Original,,,"Jitendra Gaur",NA,"05/24/2021 18:40:00",
"Vishal Bricks Vpo Kuneran Distt AMB/Una, HP-177219",,Pithoragarh,"satish sharma","Outside HH with fixed structure- 2",Yes,,,0207120041,239,"Closed due to covid",Bricks,"239 - Manufacture of non-metallic mineral products n.e.c.","Satish Sharma",Employee,,9646258596,,"Main Office of an enterprise-2",,perennial-1,fully-1,Proprietary-3,No,,,,,,,,,,,,2006,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",,"Not Known",,"Not Known",,,,"Not Known",,"Not Known",,"Not Known",,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:29:00",
"Vishwakarma Iron House, Bharmar, Tehsil Jawali, Distt, Kangra-176021 H.P.",,Mirzapur,"Ujagar Singh","Outside HH with fixed structure- 2",Yes,,,0210110029,259,Manufacture,"Manufacture of iron material","259 - Manufacture of other fabricated metal products; metalworking service","Ujagar Singh",Owner,,9816382273,,"Enterprise  by itself-1",,perennial-1,partly-2,Proprietary-3,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2002,1,Yes,4,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,No,,,Yes,Yes,Yes,"(less than 1) - 1","(less than 5) - 1",0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,5,0,5,4,0,4,4,0,4,0,5,0,5,No,0,No,0,No,0,,0,No,0,No,0,No,0,Original,,,Menka,NA,"06/11/2021 10:16:00",
"Naresh Brickling Company, Gehri Devi Nagar, GEHRI PAGGI Bathinda-151001",,Vaishali,"Mrs. RENU BALA","Outside HH with fixed structure- 2",Yes,,,0312110001,239,"Closed due to covid",Brickling,"259 - Manufacture of other fabricated metal products; metalworking service","Renu Bala",Manager,,9680066239,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2010,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:51:00",
"MALUKA BRICKS INDUSTRIES VILLAGE MALUKA BATHINDA PUNJAB 151206",,Vaishali,"KAVITA SINGLA,MAHINDER SINGH,SURJIT KAUR,RAKESH KUMAR","Outside HH without fixed structure-3 ",Yes,,,0312120170,239,"Due to covid close",Work,"332 - Installation of industrial machinery and equipment",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,casual-3,partly-2,"Private Limited Company-5",No,,,,,,,,,,,,2008,3,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Narendra Sharma",NA,"06/14/2021 18:59:00",
"Kissan Bricks Company, Dabwali Road, Jassi Baghwali, Bathinda-151401 PB",,Vaishali,"Mr. Honey Singh,MR JASPINDER SINGH  + 1 partners","Outside HH with fixed structure- 2",Yes,,,0312130195,239,"Closed due to covid",Bricks,"259 - Manufacture of other fabricated metal products; metalworking service","Honey Singh",Manager,,9464168386,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,1999,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 19:55:00",
"KHANNA TEXTILE,GITA BHAWAN ROAD ,MAIN ROAD, SUNAM DISTT SANGRUR PB- 148028",,Wokha,"INDER KHANNA","Outside HH with fixed structure- 2",Yes,,,0319310222,464,"Closed due to covid",Taxtile,"692 - Accounting, bookkeeping and auditing activities; tax consultancy","Inddar Khanna",MANAGER,,7814446902,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,1998,1,Yes,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,15,0,15,0,0,0,13,0,13,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"KAMLAKAR PUNDLIK MANDVE",NA,"06/15/2021 18:06:00",
"ROTO DYNAMIC MECHNICAL ENGINEERING PEC SEC-12 CHANDIGARH 160012",,Punch,"pec (govt)","Outside HH without fixed structure-3 ",Yes,,,0401210011,853,Close,Work,"014 - Animal production",Abc,Clark,,0000000000,,"Main Office of an enterprise-2",,seasonal-2,partly-2,"Private Limited Company-5",No,,,,,,,,,,,,2000,3,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Narendra Sharma",NA,"06/14/2021 23:05:00",
"RMC Infrastructure SCO 88-89/3 Sec 17 Chandigarh 160017",,Punch,"Sudhir Chadha","Outside HH with fixed structure- 2",Yes,,,0401210017,410,"Construction activites","Services Provided","410 - Construction of buildings","Mr Vinod","Security Guard",,9041124120,,"Enterprise  by itself-1",,perennial-1,fully-1,Proprietary-3,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,,2008,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12,0,12,0,0,0,0,0,0,0,0,0,0,"Not Known",,"Not Known",,"Not Known",,,,"Not Known",,"Not Known",,"Not Known",,Original,,,Himanshu,NA,"05/28/2021 13:08:00",
"govt multi specialty hospital, madhya marg, sec-16, chandigarh 160016",,Punch,"chandigarh health dept.","Outside HH with fixed structure- 2",Yes,,,0401842004,861,"Health Services",Hospital,"861 - Hospital activities",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,1998,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Narendra Sharma",NA,"06/14/2021 21:40:00",
"APEX PAKAGING INDUSTRIES E-30/4 UPSIDC SELAQUI DEHRADOON",,Gurdaspur,"SH. AMIT JAIN","Outside HH with fixed structure- 2",Yes,,,0505110009,170,"Closed due to covid",Industrial,"332 - Installation of industrial machinery and equipment",Amit,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,1994,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Narendra Sharma",NA,"06/14/2021 21:43:00",
"NTL ELECTRONICS INDIA LTD .E 25 ,UPSIDC INDUSTRIAL AREA SELAQUI DEHRADUN - 248197",,Gurdaspur,"MR ARUN GUPTA","Outside HH with fixed structure- 2",Yes,,,0505130062,274,"Due to covid close",Work,"266 - Manufacture of irradiation, electromedical and electrotherapeutic",Abc,Manager,,0000000000,,"Enterprise  by itself-1",,casual-3,partly-2,"Private Limited Company-5",No,,,,,,,,,,,,2008,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Narendra Sharma",NA,"06/14/2021 21:48:00",
